City,EmployeeID,EmployeeName,NumOpens,Role,RoleID,Username,YearsAtCompany,"_time"
"Santa Rosa",130127,"Monique Watson",878,"Occupational Therapist",24214159,MWATSON,8,"1477526400.000"
Seattle,129489,"Nicholas Kemp",878,DBA,24209801,NKEMP,6,"1477526400.000"
Seattle,106144,"Pamela Holmes",878,"Speech Therapist",24219154,PHOLMES,10,"1477526400.000"
"San Diego",131747,"Brandon Parrish",879,"Registered Nurse",24216185,BPARRISH,2,"1477526400.000"
"San Francisco",105771,"Chelsea Garrison",879,DBA,24209801,CGARRISON,0,"1477526400.000"
Honolulu,115064,"Danielle Boone",879,"Registered Nurse",24216185,DBOONE,8,"1477526400.000"
Denver,120615,"Kathleen Arroyo",879,"Physical Therapist",24214774,KARROYO,2,"1477526400.000"
"Santa Rosa",134179,"Luke Ortega",879,"Registered Nurse",24216185,LORTEGA,6,"1477526400.000"
"Santa Rosa",128857,"Philip Juarez",879,"Registered Nurse",24216185,PJUAREZ,6,"1477526400.000"
"San Diego",110949,"Shawn Moyer",879,Transport,107938504,SMOYER,9,"1477526400.000"
"San Diego",138472,"Anna Richardson",880,"Midlevel Provider, Hospitalist",24213304,ARICHARDSON,7,"1477526400.000"
Seattle,107915,"Clayton Fox",880,DBA,24209801,CFOX,9,"1477526400.000"
Denver,131385,"Eric Obrien",880,"Registered Nurse",24216185,EOBRIEN,1,"1477526400.000"
"San Diego",133867,"Garrett Hanson",880,Transport,107938504,GHANSON,8,"1477526400.000"
Honolulu,112868,"Jamie Barker",880,"Registered Nurse",24216185,JBARKER,3,"1477526400.000"
Seattle,104668,"Jordan Doyle",880,DBA,24209801,JDOYLE,8,"1477526400.000"
Denver,111060,"Kelsey Pace",880,"Physician CPOE",24214989,KPACE,9,"1477526400.000"
Denver,138622,"Luke Mcclain",880,Transport,107938504,LMCCLAIN,7,"1477526400.000"
"San Francisco",133314,"Meredith Maldonado",880,Transport,107938504,MMALDONADO,8,"1477526400.000"
"Santa Rosa",127121,"Stacy Velasquez",880,"Occupational Therapist",24214159,SVELASQUEZ,3,"1477526400.000"
Denver,101651,"Virginia Kent",880,DBA,24209801,VKENT,2,"1477526400.000"
Honolulu,120404,"Lee Riggs",881,"Registered Nurse",24216185,LRIGGS,5,"1477526400.000"
"San Diego",139497,"Mario Mcdaniel",881,"Registered Nurse",24216185,MMCDANIEL,9,"1477526400.000"
Denver,129411,"Zachary Monroe",881,"Registered Nurse",24216185,ZMONROE,7,"1477526400.000"
"Santa Rosa",117705,"Gabriel Mullins",882,DBA,24209801,GMULLINS,6,"1477526400.000"
Honolulu,109606,"Ian Bradford",882,DBA,24209801,IBRADFORD,2,"1477526400.000"
Seattle,133666,"Margaret Huynh",882,"Registered Nurse",24216185,MHUYNH,8,"1477526400.000"
Honolulu,107936,"Meredith Kaiser",882,DBA,24209801,MKAISER,6,"1477526400.000"
Seattle,135549,"Ruben Hawkins",882,DBA,24209801,RHAWKINS,3,"1477526400.000"
"Santa Rosa",122995,"Brent Schultz",883,DBA,24209801,BSCHULTZ,8,"1477526400.000"
Seattle,128091,"Charles Fleming",883,"Registered Nurse",24216185,CFLEMING,4,"1477526400.000"
Honolulu,100288,"Dawn Rodgers",883,"Registered Nurse",24216185,DRODGERS,7,"1477526400.000"
Seattle,138380,"Allison Lane",884,DBA,24209801,ALANE,7,"1477526400.000"
"San Francisco",117499,"Angel Harvey",884,DBA,24209801,AHARVEY,2,"1477526400.000"
"San Francisco",131440,"Benjamin Ponce",884,"Physical Therapist",24214774,BPONCE,0,"1477526400.000"
Honolulu,101214,"Calvin Hoffman",884,"Registered Nurse",24216185,CHOFFMAN,7,"1477526400.000"
"San Diego",107832,"Larry Barton",884,DBA,24209801,LBARTON,5,"1477526400.000"
Honolulu,131352,"Philip Buck",884,"Registered Nurse, Case Management",24216672,PBUCK,4,"1477526400.000"
Honolulu,122679,"Phillip Tucker",884,DBA,24209801,PTUCKER,6,"1477526400.000"
"San Francisco",109910,"Trevor Sherman",884,DBA,24209801,TSHERMAN,1,"1477526400.000"
Honolulu,126324,"Jamie Cruz",885,DBA,24209801,JCRUZ,1,"1477526400.000"
"Santa Rosa",111579,"Joe Andersen",885,DBA,24209801,JANDERSEN,0,"1477526400.000"
"Santa Rosa",129885,"Katie Larsen",885,DBA,24209801,KLARSEN,2,"1477526400.000"
Seattle,135151,"Leah Orr",885,DBA,24209801,LORR,0,"1477526400.000"
"San Diego",112060,"Russell Jarvis",885,DBA,24209801,RJARVIS,6,"1477526400.000"
"San Francisco",107498,"Tabitha Mccullough",885,"Registered Nurse",24216185,TMCCULLOUGH,5,"1477526400.000"
Honolulu,130441,"Alexander Ball",886,Transport,107938504,ABALL,9,"1477526400.000"
"San Diego",127909,"Cassie Campbell",886,DBA,24209801,CCAMPBELL,9,"1477526400.000"
Seattle,135776,"Derek Higgins",886,DBA,24209801,DHIGGINS,2,"1477526400.000"
"San Francisco",100618,"Katrina Hurst",886,DBA,24209801,KHURST,5,"1477526400.000"
"San Francisco",102560,"Larry Barnett",886,"Registered Nurse",24216185,LBARNETT,10,"1477526400.000"
"San Diego",139617,"Troy Bennett",886,Transport,107938504,TBENNETT,3,"1477526400.000"
Seattle,121223,"Caitlin Cross",887,"Physician CPOE",24214989,CCROSS,4,"1477526400.000"
Denver,134372,"Geoffrey Conrad",887,DBA,24209801,GCONRAD,1,"1477526400.000"
Seattle,126907,"Jay Schaefer",887,"Registered Nurse",24216185,JSCHAEFER,5,"1477526400.000"
"San Diego",124246,"Jessica Lane",887,"Occupational Therapist",24214159,JLANE,8,"1477526400.000"
Denver,102403,"Ricardo Novak",887,DBA,24209801,RNOVAK,1,"1477526400.000"
"Santa Rosa",136360,"Stacey Henry",887,DBA,24209801,SHENRY,1,"1477526400.000"
"San Francisco",116095,"Brittney Lamb",888,Transport,107938504,BLAMB,8,"1477526400.000"
"San Diego",111323,"Emily Bright",888,"Speech Therapist",24219154,EBRIGHT,8,"1477526400.000"
Seattle,102821,"Mark Cohen",888,"Registered Nurse",24216185,MCOHEN,3,"1477526400.000"
"San Francisco",136426,"Martin Daniel",888,"Physician CPOE",24214989,MDANIEL,3,"1477526400.000"
Honolulu,117597,"Susan Acosta",888,DBA,24209801,SACOSTA,5,"1477526400.000"
Denver,126001,"Trevor Butler",888,DBA,24209801,TBUTLER,9,"1477526400.000"
Honolulu,136663,"Arthur Frey",889,"Nursing Student",24214009,AFREY,4,"1477526400.000"
"San Francisco",117808,"Jill Bennett",889,DBA,24209801,JBENNETT,3,"1477526400.000"
"San Francisco",118749,"Johnny Heath",889,"Physician, Hospitalist Service",24215364,JHEATH,6,"1477526400.000"
Honolulu,112795,"Jordan Wang",889,"Physical Therapist",24214774,JWANG,1,"1477526400.000"
Honolulu,121897,"Patricia Clay",889,DBA,24209801,PCLAY,1,"1477526400.000"
"Santa Rosa",122601,"Tiffany Davies",889,DBA,24209801,TDAVIES,5,"1477526400.000"
"San Diego",123990,"Cindy Farrell",890,"Registered Nurse",24216185,CFARRELL,2,"1477526400.000"
"San Francisco",108789,"Elizabeth Duncan",890,"Occupational Therapist",24214159,EDUNCAN,6,"1477526400.000"
Seattle,112708,"Kimberly Barr",890,"Registered Nurse",24216185,KBARR,2,"1477526400.000"
Denver,129656,"Marc Bruce",890,"Registered Nurse",24216185,MBRUCE,5,"1477526400.000"
Honolulu,119788,"Tiffany Aguirre",890,"Registered Nurse",24216185,TAGUIRRE,4,"1477526400.000"
"San Diego",112833,"Virginia Church",890,"Registered Nurse",24216185,VCHURCH,9,"1477526400.000"
Seattle,132136,"Lacey Green",891,DBA,24209801,LGREEN,7,"1477526400.000"
Seattle,106853,"Mallory Waters",891,"Physician CPOE",24214989,MWATERS,6,"1477526400.000"
Honolulu,104654,"Melissa Morrow",891,"Physician CPOE",24214989,MMORROW,7,"1477526400.000"
Seattle,100590,"Carolyn Frazier",892,DBA,24209801,CFRAZIER,5,"1477526400.000"
Denver,138093,"Derek Roberson",892,DBA,24209801,DROBERSON,7,"1477526400.000"
"San Diego",100017,"Sharon Elliott",892,DBA,24209801,SELLIOTT,10,"1477526400.000"
Honolulu,127763,"Christy Zhang",893,"Physician CPOE",24214989,CZHANG,6,"1477526400.000"
"San Francisco",109432,"Dawn Patterson",893,"Registered Nurse",24216185,DPATTERSON,2,"1477526400.000"
"San Diego",101712,"Priscilla Lowery",893,"Physical Therapist",24214774,PLOWERY,4,"1477526400.000"
Seattle,138994,"Reginald Fernandez",893,"Occupational Therapist",24214159,RFERNANDEZ,7,"1477526400.000"
"San Diego",131960,"Andre Day",894,DBA,24209801,ADAY,5,"1477526400.000"
"San Diego",132014,"Brandon Alvarado",894,Transport,107938504,BALVARADO,7,"1477526400.000"
Denver,117054,"Holly Irwin",894,"Physician, Hospitalist Service",24215364,HIRWIN,2,"1477526400.000"
"San Diego",123935,"Jared Reilly",894,"Occupational Therapist",24214159,JREILLY,1,"1477526400.000"
"San Francisco",105942,"Joshua Church",894,"Registered Nurse",24216185,JCHURCH,10,"1477526400.000"
Denver,138073,"Miranda Osborne",894,"Registered Nurse",24216185,MOSBORNE,3,"1477526400.000"
"San Diego",125221,"Ross Santos",894,"Unit Secretary",24219221,RSANTOS,2,"1477526400.000"
Denver,102188,"Shannon Whitaker",894,DBA,24209801,SWHITAKER,8,"1477526400.000"
Denver,129773,"Stefanie Fletcher",894,DBA,24209801,SFLETCHER,6,"1477526400.000"
Honolulu,109184,"Jesse Schwartz",895,"Registered Nurse",24216185,JSCHWARTZ,4,"1477526400.000"
"San Francisco",131670,"Mathew Black",895,DBA,24209801,MBLACK,9,"1477526400.000"
Honolulu,123593,"Megan Preston",895,DBA,24209801,MPRESTON,2,"1477526400.000"
Denver,129430,"Ronald Collins",895,"Registered Nurse",24216185,RCOLLINS,6,"1477526400.000"
"San Francisco",121587,"Brent Oconnor",896,DBA,24209801,BOCONNOR,4,"1477526400.000"
Denver,114699,"Gregory Lam",896,"Registered Nurse",24216185,GLAM,7,"1477526400.000"
"San Diego",114805,"Heidi Harris",896,"Registered Nurse",24216185,HHARRIS,8,"1477526400.000"
Honolulu,119449,"Jaclyn Underwood",896,DBA,24209801,JUNDERWOOD,6,"1477526400.000"
Denver,107703,"Phillip Reeves",896,"Physical Therapist",24214774,PREEVES,9,"1477526400.000"
"San Diego",117290,"Priscilla Wilkinson",896,"Occupational Therapist",24214159,PWILKINSON,5,"1477526400.000"
Denver,127597,"Adrienne Reynolds",897,DBA,24209801,AREYNOLDS,7,"1477526400.000"
Denver,107874,"Ebony Branch",897,"Registered Nurse",24216185,EBRANCH,2,"1477526400.000"
Denver,106910,"Gabriel Sosa",897,"Occupational Therapist",24214159,GSOSA,1,"1477526400.000"
"Santa Rosa",139009,"Jose Calhoun",897,DBA,24209801,JCALHOUN,8,"1477526400.000"
"Santa Rosa",122562,"Lauren Tate",897,DBA,24209801,LTATE,6,"1477526400.000"
"Santa Rosa",123204,"Dawn Woodward",898,DBA,24209801,DWOODWARD,0,"1477526400.000"
"Santa Rosa",101106,"Michele Dodson",898,DBA,24209801,MDODSON,8,"1477526400.000"
"San Diego",108178,"Geoffrey Franklin",899,"Physician, Hospitalist Service",24215364,GFRANKLIN,5,"1477526400.000"
Seattle,105083,"Charles Weber",900,"Physician CPOE",24214989,CWEBER,7,"1477526400.000"
Denver,118970,"Julia Cole",900,DBA,24209801,JCOLE,2,"1477526400.000"
"Santa Rosa",119135,"Kenneth Wade",900,DBA,24209801,KWADE,5,"1477526400.000"
Denver,134799,"Natasha Hensley",900,DBA,24209801,NHENSLEY,1,"1477526400.000"
Honolulu,112370,"Thomas Burgess",900,"Physical Therapist",24214774,TBURGESS,4,"1477526400.000"
Denver,114898,"Abigail Osborn",901,"Registered Nurse",24216185,AOSBORN,6,"1477526400.000"
"San Francisco",103829,"Cheryl Mckay",901,Transport,107938504,CMCKAY,7,"1477526400.000"
"San Francisco",121088,"Christian Chambers",901,"Registered Nurse",24216185,CCHAMBERS,3,"1477526400.000"
Honolulu,135455,"James Levine",901,DBA,24209801,JLEVINE,2,"1477526400.000"
"San Diego",103997,"Reginald Henry",901,DBA,24209801,RHENRY,9,"1477526400.000"
"San Francisco",111053,"Samantha Wang",901,"Registered Nurse",24216185,SWANG,4,"1477526400.000"
Honolulu,109136,"Danny Jenkins",902,"Speech Therapist",24219154,DJENKINS,8,"1477526400.000"
Seattle,116722,"Stacy Riddle",902,"Physical Therapist",24214774,SRIDDLE,4,"1477526400.000"
"Santa Rosa",110317,"Bryan Molina",903,"Occupational Therapist",24214159,BMOLINA,4,"1477526400.000"
Honolulu,111759,"Caroline Mathews",903,"Physician CPOE",24214989,CMATHEWS,8,"1477526400.000"
"San Diego",136389,"Frank Conley",903,DBA,24209801,FCONLEY,8,"1477526400.000"
Honolulu,119687,"Misty Turner",903,"Unit Secretary",24219221,MTURNER,10,"1477526400.000"
"San Diego",132867,"Monique Esparza",903,ViewPointTEST,107182619,MESPARZA,8,"1477526400.000"
Seattle,135381,"Mitchell Frank",904,DBA,24209801,MFRANK,3,"1477526400.000"
"Santa Rosa",118241,"Edward Mcfarland",905,DBA,24209801,EMCFARLAND,9,"1477526400.000"
"San Francisco",100143,"Gregory Hudson",905,DBA,24209801,GHUDSON,7,"1477526400.000"
Honolulu,118124,"Jeffery Lloyd",905,"Registered Nurse",24216185,JLLOYD,10,"1477526400.000"
Seattle,127035,"Ricky Herman",905,Transport,107938504,RHERMAN,2,"1477526400.000"
Honolulu,118295,"Theresa Webster",905,"Registered Nurse",24216185,TWEBSTER,6,"1477526400.000"
"Santa Rosa",107086,"Danny Hickman",906,"Physician CPOE",24214989,DHICKMAN,9,"1477526400.000"
"Santa Rosa",115690,"Jamie Dalton",906,DBA,24209801,JDALTON,7,"1477526400.000"
"Santa Rosa",114178,"Jimmy Andersen",906,"Physical Therapist",24214774,JANDERSEN,1,"1477526400.000"
"San Francisco",126694,"Alan Shepherd",907,DBA,24209801,ASHEPHERD,9,"1477526400.000"
Seattle,127764,"Brianna Zimmerman",907,"MedRec Audit",24209801,BZIMMERMAN,8,"1477526400.000"
"Santa Rosa",122036,"Jeremiah Olsen",907,DBA,24209801,JOLSEN,7,"1477526400.000"
Denver,105587,"Joe Ashley",907,"Registered Nurse",24216185,JASHLEY,8,"1477526400.000"
Seattle,101328,"Patricia Austin",907,"Registered Nurse",24216185,PAUSTIN,5,"1477526400.000"
Honolulu,104332,"Thomas Jones",907,DBA,24209801,TJONES,4,"1477526400.000"
"San Francisco",102611,"Marie Kramer",908,"Occupational Therapist",24214159,MKRAMER,9,"1477526400.000"
Denver,103693,"Molly Mccullough",908,DBA,24209801,MMCCULLOUGH,8,"1477526400.000"
"San Diego",111569,"Patricia Drake",908,DBA,24209801,PDRAKE,4,"1477526400.000"
"San Diego",119270,"Ana Fitzgerald",909,"Speech Therapist",24219154,AFITZGERALD,5,"1477526400.000"
"San Francisco",113778,"Christine Foley",909,DBA,24209801,CFOLEY,4,"1477526400.000"
"San Diego",104495,"Linda Steele",909,Transport,107938504,LSTEELE,2,"1477526400.000"
"San Diego",120510,"Chase Thompson",910,"Registered Nurse",24216185,CTHOMPSON,3,"1477526400.000"
Denver,133202,"Lance Fleming",910,DBA,24209801,LFLEMING,1,"1477526400.000"
"San Diego",129487,"Casey Nolan",911,DBA,24209801,CNOLAN,9,"1477526400.000"
Seattle,137923,"Jared Howell",911,"Physical Therapist",24214774,JHOWELL,6,"1477526400.000"
"San Diego",133846,"Tanya Johnson",911,"Registered Nurse",24216185,TJOHNSON,4,"1477526400.000"
"San Francisco",136697,"Cassie Bennett",912,"Occupational Therapist",24214159,CBENNETT,3,"1477526400.000"
Denver,105651,"Shawn Benjamin",912,"Registered Nurse",24216185,SBENJAMIN,6,"1477526400.000"
Seattle,125962,"Brooke Snyder",913,Transport,107938504,BSNYDER,6,"1477526400.000"
Honolulu,104722,"Francisco Castro",914,Transport,107938504,FCASTRO,3,"1477526400.000"
Seattle,119307,"Jaclyn Mendoza",915,DBA,24209801,JMENDOZA,7,"1477526400.000"
Seattle,119147,"Sandra Greer",915,"Occupational Therapist",24214159,SGREER,7,"1477526400.000"
"Santa Rosa",133665,"Whitney Mejia",915,DBA,24209801,WMEJIA,4,"1477526400.000"
Denver,112420,"Autumn Villegas",916,"Registered Nurse",24216185,AVILLEGAS,3,"1477526400.000"
Seattle,114311,"Roger Valencia",916,DBA,24209801,RVALENCIA,10,"1477526400.000"
Seattle,103270,"Stephen Burgess",916,"Registered Nurse",24216185,SBURGESS,8,"1477526400.000"
"San Francisco",102866,"Angel Knight",917,Transport,107938504,AKNIGHT,0,"1477526400.000"
"San Francisco",139806,"Brianna Rosales",917,DBA,24209801,BROSALES,6,"1477526400.000"
Denver,133503,"Garrett Lester",917,DBA,24209801,GLESTER,2,"1477526400.000"
"Santa Rosa",119249,"James Byrd",917,DBA,24209801,JBYRD,10,"1477526400.000"
"Santa Rosa",120781,"Jermaine Bautista",917,"Physical Therapist",24214774,JBAUTISTA,2,"1477526400.000"
Honolulu,115084,"Renee Zavala",917,DBA,24209801,RZAVALA,9,"1477526400.000"
"San Francisco",121115,"Jorge Cabrera",918,"Registered Nurse",24216185,JCABRERA,0,"1477526400.000"
"Santa Rosa",128494,"Latasha Daniels",918,"Registered Nurse",24216185,LDANIELS,9,"1477526400.000"
Seattle,117239,"Martin Robles",918,DBA,24209801,MROBLES,6,"1477526400.000"
"San Diego",103251,"Tasha Edwards",918,"Unit Secretary",24219221,TEDWARDS,4,"1477526400.000"
"San Diego",105523,"Henry Watts",920,"Registered Nurse",24216185,HWATTS,9,"1477526400.000"
"San Diego",120549,"Meredith Chaney",920,Transport,107938504,MCHANEY,5,"1477526400.000"
Honolulu,127629,"Casey English",922,"Physical Therapist",24214774,CENGLISH,9,"1477526400.000"
Denver,127636,"Cynthia Buchanan",922,DBA,24209801,CBUCHANAN,7,"1477526400.000"
Honolulu,116610,"Jesse Morrow",922,"Registered Nurse",24216185,JMORROW,3,"1477526400.000"
"San Francisco",134939,"Meredith Foley",922,"Registered Nurse",24216185,MFOLEY,4,"1477526400.000"
"San Diego",125748,"Tyler Yates",922,"Physical Therapist",24214774,TYATES,3,"1477526400.000"
Denver,125077,"Clayton Evans",923,"Occupational Therapist",24214159,CEVANS,2,"1477526400.000"
"San Francisco",132913,"Corey Daniels",923,"Occupational Therapist",24214159,CDANIELS,6,"1477526400.000"
"San Diego",121271,"Derrick Hinton",923,DBA,24209801,DHINTON,6,"1477526400.000"
Denver,108169,"Shannon Cain",923,"Nursing Student",24214009,SCAIN,9,"1477526400.000"
Seattle,112458,"Adrienne Friedman",924,"Registered Nurse",24216185,AFRIEDMAN,9,"1477526400.000"
"San Diego",120269,"Brittany Bowen",925,DBA,24209801,BBOWEN,1,"1477526400.000"
"Santa Rosa",124315,"Erica Gregory",925,"Registered Nurse, Behavioral Health",24216427,EGREGORY,9,"1477526400.000"
"San Francisco",123226,"Kelsey Werner",925,DBA,24209801,KWERNER,10,"1477526400.000"
Seattle,112782,"Ryan Wallace",925,"Unit Secretary",24219221,RWALLACE,6,"1477526400.000"
Seattle,100166,"Rachael Vance",926,"Physical Therapist",24214774,RVANCE,6,"1477526400.000"
Seattle,120425,"Hannah Horton",927,"Registered Nurse",24216185,HHORTON,9,"1477526400.000"
"Santa Rosa",102375,"Nina Duran",927,Transport,107938504,NDURAN,0,"1477526400.000"
"San Francisco",105868,"Benjamin Mcguire",928,"Registered Nurse",24216185,BMCGUIRE,2,"1477526400.000"
Denver,137986,"Brendan Yates",928,"Unit Secretary",24219221,BYATES,6,"1477526400.000"
"San Francisco",123494,"Sharon Griffith",928,DBA,24209801,SGRIFFITH,10,"1477526400.000"
"San Francisco",100121,"Vincent Berry",928,"Registered Nurse",24216185,VBERRY,9,"1477526400.000"
Seattle,123807,"Alison Maxwell",929,"Registered Nurse",24216185,AMAXWELL,6,"1477526400.000"
Honolulu,134824,"Eric Berry",929,"MedRec Audit",24209801,EBERRY,9,"1477526400.000"
"Santa Rosa",127871,"Mario Macias",929,DBA,24209801,MMACIAS,9,"1477526400.000"
Seattle,100740,"Nancy Mason",929,DBA,24209801,NMASON,5,"1477526400.000"
"Santa Rosa",134021,"Nicholas Santana",929,DBA,24209801,NSANTANA,2,"1477526400.000"
Honolulu,126488,"Vanessa Singleton",930,"Registered Nurse",24216185,VSINGLETON,1,"1477526400.000"
"San Diego",121942,"Renee Ibarra",931,"Registered Nurse",24216185,RIBARRA,8,"1477526400.000"
"San Diego",110227,"Brandy Higgins",932,Transport,107938504,BHIGGINS,1,"1477526400.000"
"San Francisco",122786,"Candace Fritz",932,DBA,24209801,CFRITZ,8,"1477526400.000"
Denver,105939,"Tammy Meza",932,"Unit Secretary",24219221,TMEZA,2,"1477526400.000"
Denver,114541,"Jack Bishop",933,"Registered Nurse",24216185,JBISHOP,6,"1477526400.000"
Honolulu,130280,"Lawrence Noble",933,"Physical Therapist",24214774,LNOBLE,10,"1477526400.000"
Denver,122031,"Roy Jacobson",935,DBA,24209801,RJACOBSON,2,"1477526400.000"
"San Francisco",119945,"Brendan Stone",938,"Occupational Therapist",24214159,BSTONE,9,"1477526400.000"
Denver,111558,"Adam Sims",941,DBA,24209801,ASIMS,0,"1477526400.000"
Denver,114869,"Frederick Abbott",943,"Occupational Therapist",24214159,FABBOTT,7,"1477526400.000"
"San Francisco",119028,"Maria Franco",947,"Registered Nurse",24216185,MFRANCO,1,"1477526400.000"
Honolulu,125058,"Tammy Crawford",947,DBA,24209801,TCRAWFORD,2,"1477526400.000"
"Santa Rosa",139134,"Krista Berg",951,DBA,24209801,KBERG,2,"1477526400.000"
Seattle,111664,"Jaime Luna",954,Transport,107938504,JLUNA,2,"1477526400.000"
Seattle,121044,"Alejandro Cooper",980,"Registered Nurse",24216185,ACOOPER,8,"1477526400.000"
Seattle,132304,"Clayton Lam",1163,"Registered Nurse",24216185,CLAM,1,"1477440000.000"
Seattle,117975,"Lucas Carroll",1528,"Registered Nurse",24216185,LCARROLL,2,"1477440000.000"
Seattle,129412,"William Harris",1972,"Registered Nurse",24216185,WHARRIS,7,"1477440000.000"
"San Francisco",100143,"Gregory Hudson",322,DBA,24209801,GHUDSON,7,"1477440000.000"
Seattle,112708,"Kimberly Barr",327,"Registered Nurse",24216185,KBARR,2,"1477440000.000"
"San Diego",101012,"Kristina Cook",327,DBA,24209801,KCOOK,8,"1477440000.000"
"Santa Rosa",134021,"Nicholas Santana",327,DBA,24209801,NSANTANA,2,"1477440000.000"
"San Diego",100377,"Angelica Graham",328,"Occupational Therapist",24214159,AGRAHAM,2,"1477440000.000"
Denver,127636,"Cynthia Buchanan",330,DBA,24209801,CBUCHANAN,7,"1477440000.000"
"San Diego",109986,"Javier Harper",333,"Occupational Therapist",24214159,JHARPER,10,"1477440000.000"
"Santa Rosa",109874,"Melinda Ewing",333,"Physician, Hospitalist Service",24215364,MEWING,6,"1477440000.000"
"San Francisco",121587,"Brent Oconnor",338,DBA,24209801,BOCONNOR,4,"1477440000.000"
"Santa Rosa",139741,"Alyssa Guerrero",339,"Registered Nurse",24216185,AGUERRERO,7,"1477440000.000"
